ID_0,NAME_0,OCCUPANCY,MACRO_TAXONOMY,TAXONOMY,TAXONOMY_HAZUS,SETTLEMENT,BUILDINGS,BLDG_REPL_COST_USD,COST_CONTENTS_USD,COST_NONSTRUCTURAL_USD,COST_STRUCTURAL_USD,OCCUPANTS_TOTAL,TOTAL_AREA_SQM,TOTAL_REPL_COST_USD,CARBON_BUILDINGS_TON,DWELLINGS,AVG_BUILDING_AREA_SQM,AVG_BLDG_COST_PER_AREA_USD
AUS,Australia,IND,CR-,CR+PC/LPB/CDL+ERL/H:1/IND,,TOTAL,12488.0,20444180964.0,6814726993.0,,,0.0,15188418.0,27258907964.0,8047134.0,0.0,1216.0,1346.0
AUS,Australia,IND,CR-,CR+PC/LPB/CDL+ERM/H:1/IND,,TOTAL,8530.0,13851029674.0,4617009867.0,,,0.0,10256689.0,18468039582.0,5434204.0,0.0,1202.0,1350.0
AUS,Australia,IND,CR+,CR/LDUAL/CDH+ERM/H:2/IND,,TOTAL,1283.0,4220515460.0,1406838483.0,,,0.0,2670377.0,5627353946.0,1460840.0,0.0,2081.0,1580.0
AUS,Australia,IND,CR-,CR/LDUAL/CDL+ERL/H:2/IND,,TOTAL,3450.0,11717654019.0,3905884678.0,,,0.0,7401318.0,15623538686.0,4048917.0,0.0,2145.0,1583.0
AUS,Australia,IND,CR+,CR/LDUAL/CDM+ERM/H:2/IND,,TOTAL,1048.0,3621333559.0,1207111199.0,,,0.0,2300255.0,4828444751.0,1258363.0,0.0,2195.0,1574.0
AUS,Australia,COM,CR+,CR/LFINF/CDH+ERM/H:1-3/COM,,TOTAL,13819.0,80907053292.0,20226763364.0,,,0.0,34264665.0,101133816591.0,17918255.0,0.0,2480.0,2361.0
AUS,Australia,COM,CR+,CR/LFINF/CDH+ERM/H:4-7/COM,,TOTAL,9289.0,139302945310.0,34825736333.0,,,0.0,53558551.0,174128681650.0,28086261.0,0.0,5766.0,2601.0
AUS,Australia,COM,CR+,CR/LFINF/CDM+ERM/H:1-3/COM,,TOTAL,11277.0,62416747360.0,15604186854.0,,,0.0,26575971.0,78020934122.0,13897556.0,0.0,2357.0,2349.0
AUS,Australia,COM,CR+,CR/LFINF/CDM+ERM/H:4-7/COM,,TOTAL,7443.0,110739345922.0,27684836468.0,,,0.0,42641903.0,138424182415.0,22361540.0,0.0,5729.0,2597.0
AUS,Australia,COM,CR-,CR/LFINF/CDN+ERL/H:1-3/COM,,TOTAL,38713.0,227421531825.0,56855382938.0,,,0.0,96977503.0,284276914723.0,50713089.0,0.0,2505.0,2345.0
AUS,Australia,COM,CR-,CR/LFINF/CDN+ERL/H:4-7/COM,,TOTAL,25229.0,376514088293.0,94128522079.0,,,0.0,144450869.0,470642610319.0,75750446.0,0.0,5726.0,2607.0
AUS,Australia,COM,CR+,CR/LWAL/CDH+ERM/H:1-3/COM,,TOTAL,3504.0,21491073316.0,5372768330.0,,,0.0,9135367.0,26863841594.0,5276793.0,0.0,2607.0,2353.0
AUS,Australia,COM,CR+,CR/LWAL/CDH+ERM/H:4-7/COM,,TOTAL,2368.0,34741303166.0,8685325798.0,,,0.0,13438945.0,43426628967.0,7784999.0,0.0,5675.0,2585.0
AUS,Australia,COM,CR+,CR/LWAL/CDH+ERM/H:8-35/COM,,TOTAL,866.0,14102786991.0,3525696749.0,,,0.0,4208551.0,17628483747.0,2465976.0,0.0,4860.0,3351.0
AUS,Australia,COM,CR+,CR/LWAL/CDH+ERM/H:>35/COM,,TOTAL,159.0,4006977415.0,1001744355.0,,,0.0,961538.0,5008721773.0,569009.0,0.0,6047.0,4167.0
AUS,Australia,COM,CR-,CR/LWAL/CDL+ERL/H:1-3/COM,,TOTAL,9658.0,56795940118.0,14198985035.0,,,0.0,24094557.0,70994925179.0,13917551.0,0.0,2495.0,2357.0
AUS,Australia,COM,CR-,CR/LWAL/CDL+ERL/H:4-7/COM,,TOTAL,6280.0,86988492776.0,21747123220.0,,,0.0,33445747.0,108735615977.0,19374666.0,0.0,5326.0,2601.0
AUS,Australia,COM,CR-,CR/LWAL/CDL+ERL/H:8-35/COM,,TOTAL,2269.0,36353303670.0,9088325915.0,,,0.0,10770434.0,45441629601.0,6310871.0,0.0,4747.0,3375.0
AUS,Australia,COM,CR-,CR/LWAL/CDL+ERL/H:>35/COM,,TOTAL,354.0,10158317055.0,2539579265.0,,,0.0,2432960.0,12697896315.0,1439751.0,0.0,6873.0,4175.0
AUS,Australia,COM,CR+,CR/LWAL/CDM+ERM/H:1-3/COM,,TOTAL,2762.0,14523050593.0,3630762642.0,,,0.0,6234991.0,18153813231.0,3601472.0,0.0,2257.0,2329.0
AUS,Australia,COM,CR+,CR/LWAL/CDM+ERM/H:4-7/COM,,TOTAL,1763.0,25945374990.0,6486343734.0,,,0.0,9970373.0,32431718704.0,5775702.0,0.0,5655.0,2602.0
AUS,Australia,COM,CR+,CR/LWAL/CDM+ERM/H:8-35/COM,,TOTAL,639.0,9145294766.0,2286323683.0,,,0.0,2714153.0,11431618434.0,1590342.0,0.0,4248.0,3369.0
AUS,Australia,COM,CR+,CR/LWAL/CDM+ERM/H:>35/COM,,TOTAL,127.0,3816899188.0,954224798.0,,,0.0,907223.0,4771123984.0,536867.0,0.0,7143.0,4207.0
AUS,Australia,IND,MR|MCF,MR+CB/LWAL/CDH+ERM/H:1/IND,,TOTAL,1148.0,2785357423.0,928452477.0,,,0.0,2118912.0,3713809890.0,1272850.0,0.0,1846.0,1315.0
AUS,Australia,IND,MR|MCF,MR+CB/LWAL/CDM+ERM/H:1/IND,,TOTAL,982.0,2418184184.0,806061387.0,,,0.0,1833648.0,3224245586.0,1101490.0,0.0,1867.0,1319.0
AUS,Australia,IND,MR|MCF,MR+CB/LWAL/CDN+ERL/H:1/IND,,TOTAL,3282.0,8147662191.0,2715887389.0,,,0.0,6197424.0,10863549558.0,3722849.0,0.0,1888.0,1315.0
AUS,Australia,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:1/RES,,TOTAL,299768.0,140030331411.0,18629604003.0,,,735983.0,84880755.0,158659935414.0,41531683.0,299768.0,283.0,1650.0
AUS,Australia,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:2/RES,,TOTAL,311475.0,151774215656.0,19744029868.0,,,899488.0,92570325.0,171518245524.0,45321604.0,383479.0,297.0,1640.0
AUS,Australia,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:3/RES,,TOTAL,2209.0,6128342462.0,595240663.0,,,64814.0,3028607.0,6723583125.0,1483678.0,44170.0,1371.0,2023.0
AUS,Australia,RES,MUR,MUR+CB/LWAL/CDN+ERN/H:4/RES,,TOTAL,1471.0,12695719154.0,1251156498.0,,,123852.0,6435663.0,13946875652.0,3154656.0,88280.0,4375.0,1973.0
AUS,Australia,IND,MUR,MUR+CL/LWAL/CDN+ERL/H:1/IND,,TOTAL,20268.0,32255013699.0,10751671238.0,,,0.0,24430802.0,43006684929.0,13865814.0,0.0,1205.0,1320.0
AUS,Australia,COM,MUR,MUR+CL/LWAL/CDN+ERN/H:1-3/COM,,TOTAL,15740.0,68096196776.0,17024049209.0,,,0.0,30221360.0,85120246025.0,18692472.0,0.0,1920.0,2253.0
AUS,Australia,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:1/RES,,TOTAL,1198984.0,559025792303.0,74477799410.0,,,2947079.0,338980745.0,633503591713.0,155821015.0,1198984.0,283.0,1649.0
AUS,Australia,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:2/RES,,TOTAL,1247311.0,607842686731.0,79077968489.0,,,3588557.0,370793264.0,686920655221.0,170542013.0,1533329.0,297.0,1639.0
AUS,Australia,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:3/RES,,TOTAL,8858.0,24302527991.0,2405819193.0,,,260046.0,12034694.0,26708347184.0,5538393.0,177165.0,1359.0,2019.0
AUS,Australia,COM,MUR,MUR+CL/LWAL/CDN+ERN/H:4-7/COM,,TOTAL,4397.0,41551722311.0,10387930592.0,,,0.0,15110636.0,51939652889.0,9368699.0,0.0,3437.0,2750.0
AUS,Australia,RES,MUR,MUR+CL/LWAL/CDN+ERN/H:4/RES,,TOTAL,5793.0,51741634004.0,5126467734.0,,,487950.0,26146190.0,56868101738.0,12039395.0,347553.0,4513.0,1979.0
AUS,Australia,COM,S,S/LFBR/CDH+ERM/H:1-3/COM,,TOTAL,1860.0,10384662696.0,2596165670.0,,,0.0,4205311.0,12980828368.0,1879807.0,0.0,2261.0,2469.0
AUS,Australia,COM,S,S/LFBR/CDH+ERM/H:4-7/COM,,TOTAL,984.0,12493863273.0,3123465818.0,,,0.0,4700919.0,15617329089.0,2104950.0,0.0,4777.0,2658.0
AUS,Australia,COM,S,S/LFBR/CDH+ERM/H:8-35/COM,,TOTAL,25.0,435846644.0,108961661.0,,,0.0,122409.0,544808304.0,55187.0,0.0,4896.0,3561.0
AUS,Australia,COM,S,S/LFBR/CDM+ERM/H:1-3/COM,,TOTAL,1497.0,9264284034.0,2316071011.0,,,0.0,3699319.0,11580355045.0,1653625.0,0.0,2471.0,2504.0
AUS,Australia,COM,S,S/LFBR/CDM+ERM/H:4-7/COM,,TOTAL,790.0,11306731517.0,2826682876.0,,,0.0,4247744.0,14133414407.0,1902029.0,0.0,5377.0,2662.0
AUS,Australia,COM,S,S/LFBR/CDM+ERM/H:8-35/COM,,TOTAL,17.0,373180218.0,93295056.0,,,0.0,103039.0,466475274.0,46454.0,0.0,6061.0,3622.0
AUS,Australia,COM,S,S/LFBR/CDN+ERL/H:1-3/COM,,TOTAL,5019.0,27431868451.0,6857967129.0,,,0.0,11052798.0,34289835562.0,4940686.0,0.0,2202.0,2482.0
AUS,Australia,COM,S,S/LFBR/CDN+ERL/H:4-7/COM,,TOTAL,2691.0,41371831960.0,10342957997.0,,,0.0,15698120.0,51714789937.0,7029208.0,0.0,5834.0,2635.0
AUS,Australia,COM,S,S/LFBR/CDN+ERL/H:8-35/COM,,TOTAL,81.0,1567945128.0,391986283.0,,,0.0,443482.0,1959931410.0,199940.0,0.0,5475.0,3536.0
AUS,Australia,COM,S,S/LFM/CDH+ERM/H:1-3/COM,,TOTAL,7319.0,38558684342.0,9639671107.0,,,0.0,15703158.0,48198355495.0,6446044.0,0.0,2146.0,2455.0
AUS,Australia,IND,S,S/LFM/CDH+ERM/H:1/IND,,TOTAL,23666.0,40484388905.0,17350452346.0,,,0.0,30953581.0,57834841165.0,11962043.0,0.0,1308.0,1308.0
AUS,Australia,COM,S,S/LFM/CDH+ERM/H:4-7/COM,,TOTAL,3856.0,55436094119.0,13859023546.0,,,0.0,20853414.0,69295117651.0,8575649.0,0.0,5408.0,2658.0
AUS,Australia,COM,S,S/LFM/CDH+ERM/H:8-35/COM,,TOTAL,113.0,2185181079.0,546295269.0,,,0.0,609944.0,2731476353.0,252639.0,0.0,5398.0,3583.0
AUS,Australia,COM,S,S/LFM/CDH+ERM/H:>35/COM,,TOTAL,12.0,375514180.0,93878545.0,,,0.0,87454.0,469392724.0,36451.0,0.0,7288.0,4294.0
AUS,Australia,COM,S,S/LFM/CDM+ERM/H:1-3/COM,,TOTAL,6013.0,31868917576.0,7967229407.0,,,0.0,12946001.0,39836147007.0,5314250.0,0.0,2153.0,2462.0
AUS,Australia,IND,S,S/LFM/CDM+ERM/H:1/IND,,TOTAL,18800.0,31750127064.0,13607197291.0,,,0.0,24254781.0,45357324335.0,9373286.0,0.0,1290.0,1309.0
AUS,Australia,COM,S,S/LFM/CDM+ERM/H:4-7/COM,,TOTAL,3126.0,48232774614.0,12058193667.0,,,0.0,17981647.0,60290968254.0,7394678.0,0.0,5752.0,2682.0
AUS,Australia,COM,S,S/LFM/CDM+ERM/H:8-35/COM,,TOTAL,88.0,1338905672.0,334726420.0,,,0.0,375799.0,1673632092.0,155656.0,0.0,4270.0,3563.0
AUS,Australia,COM,S,S/LFM/CDM+ERM/H:>35/COM,,TOTAL,9.0,56983517.0,14245880.0,,,0.0,12789.0,71229398.0,5330.0,0.0,1421.0,4456.0
AUS,Australia,COM,S,S/LFM/CDN+ERL/H:1-3/COM,,TOTAL,20356.0,114977924020.0,28744481045.0,,,0.0,45919886.0,143722405044.0,18849802.0,0.0,2256.0,2504.0
AUS,Australia,IND,S,S/LFM/CDN+ERL/H:1/IND,,TOTAL,62255.0,106941193023.0,45831939845.0,,,0.0,81927763.0,152773132696.0,31661057.0,0.0,1316.0,1305.0
AUS,Australia,COM,S,S/LFM/CDN+ERL/H:4-7/COM,,TOTAL,10494.0,152257050316.0,38064262604.0,,,0.0,57627807.0,190321312902.0,23698551.0,0.0,5492.0,2642.0
AUS,Australia,COM,S,S/LFM/CDN+ERL/H:8-35/COM,,TOTAL,329.0,6019629220.0,1504907300.0,,,0.0,1701331.0,7524536521.0,704693.0,0.0,5171.0,3538.0
AUS,Australia,COM,S,S/LFM/CDN+ERL/H:>35/COM,,TOTAL,35.0,2158417350.0,539604337.0,,,0.0,494615.0,2698021690.0,206154.0,0.0,14132.0,4364.0
AUS,Australia,RES,W,W+WLI/LWAL/CDH+ERM/H:1/RES,,TOTAL,687402.0,344535412033.0,41731563414.0,,,1687238.0,208502457.0,386266975447.0,23083308.0,687402.0,303.0,1652.0
AUS,Australia,RES,W,W+WLI/LWAL/CDH+ERM/H:2/RES,,TOTAL,711176.0,363163226914.0,44173161218.0,,,1982717.0,221339759.0,407336388132.0,24518749.0,848630.0,311.0,1641.0
AUS,Australia,RES,W,W+WLI/LWAL/CDH+ERM/H:3/RES,,TOTAL,4896.0,12078575641.0,1192611894.0,,,135091.0,6077919.0,13271187535.0,673673.0,97921.0,1241.0,1987.0
AUS,Australia,RES,W,W+WLI/LWAL/CDH+ERM/H:4/RES,,TOTAL,2257.0,18141995332.0,1832753819.0,,,171358.0,9210105.0,19974749150.0,1021426.0,135415.0,4081.0,1970.0
AUS,Australia,RES,W,W+WLI/LWAL/CDM+ERM/H:1/RES,,TOTAL,545137.0,271969126984.0,33146110322.0,,,1335216.0,164779834.0,305115237305.0,18242805.0,545137.0,302.0,1651.0
AUS,Australia,RES,W,W+WLI/LWAL/CDM+ERM/H:2/RES,,TOTAL,562161.0,285884773580.0,34931426675.0,,,1555533.0,174458768.0,320816200255.0,19325571.0,667613.0,310.0,1639.0
AUS,Australia,RES,W,W+WLI/LWAL/CDM+ERM/H:3/RES,,TOTAL,3789.0,9373882288.0,928346717.0,,,102937.0,4712406.0,10302229005.0,522321.0,75775.0,1244.0,1989.0
AUS,Australia,RES,W,W+WLI/LWAL/CDM+ERM/H:4/RES,,TOTAL,1828.0,14829650443.0,1514647426.0,,,142473.0,7542758.0,16344297869.0,836513.0,109700.0,4126.0,1966.0
AUS,Australia,RES,W,W+WLI/LWAL/CDN+ERL/H:1/RES,,TOTAL,1767841.0,884766336259.0,107583970767.0,,,4335697.0,535971346.0,992350307025.0,59337171.0,1767841.0,303.0,1651.0
AUS,Australia,RES,W,W+WLI/LWAL/CDN+ERL/H:2/RES,,TOTAL,1827881.0,933231111271.0,113744207074.0,,,5094963.0,569462271.0,1046975318346.0,63081542.0,2189272.0,312.0,1639.0
AUS,Australia,RES,W,W+WLI/LWAL/CDN+ERL/H:3/RES,,TOTAL,12983.0,32359192418.0,3204063431.0,,,353638.0,16284308.0,35563255848.0,1804935.0,259657.0,1254.0,1987.0
AUS,Australia,RES,W,W+WLI/LWAL/CDN+ERL/H:4/RES,,TOTAL,5945.0,47840847309.0,4912708619.0,,,466630.0,24464080.0,52753555928.0,2713130.0,356690.0,4115.0,1956.0
COK,Cook Islands,RES,OT,MATO/LPB/CDN+ERM/H:1/RES,,TOTAL,439.0,40324153.0,10081038.0,,,618.0,76808.0,50405191.0,8831.0,219.0,175.0,525.0
COK,Cook Islands,RES,OT,MATO/LPB/CDN+ERM/H:2-4/RES,,TOTAL,8.0,1479860.0,369965.0,,,23.0,2819.0,1849825.0,324.0,8.0,352.0,525.0
COK,Cook Islands,COM,OT,ME+MEIR/LFM/CDL+ERM/H:1/COM,,TOTAL,86.0,20131924.0,5032980.0,,,0.0,25884.0,25164908.0,1096.0,0.0,301.0,778.0
COK,Cook Islands,IND,OT,ME+MEIR/LFM/CDL+ERM/H:1/IND,,TOTAL,19.0,6193061.0,2064353.0,,,0.0,7622.0,8257415.0,323.0,0.0,401.0,813.0
COK,Cook Islands,COM,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/COM,,TOTAL,676.0,195219595.0,48804898.0,,,0.0,202826.0,244024493.0,114398.0,0.0,300.0,962.0
COK,Cook Islands,IND,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/IND,,TOTAL,26.0,11441827.0,3813942.0,,,0.0,11735.0,15255767.0,5972.0,0.0,451.0,975.0
COK,Cook Islands,RES,MUR,MUR+CBH/LWAL/CDN+ERL/H:1/RES,,TOTAL,4880.0,1054067576.0,263516895.0,,,6824.0,975988.0,1317584470.0,405441.0,2440.0,200.0,1080.0
COK,Cook Islands,COM,MUR,MUR+CBH/LWAL/CDN+ERL/H:2-3/COM,,TOTAL,151.0,103353057.0,25838262.0,,,0.0,90860.0,129191320.0,51280.0,0.0,602.0,1137.0
COK,Cook Islands,RES,MUR,MUR+CBH/LWAL/CDN+ERL/H:2-4/RES,,TOTAL,136.0,85637820.0,21409454.0,,,393.0,67967.0,107047274.0,28269.0,136.0,500.0,1260.0
COK,Cook Islands,IND,MUR,MUR+CBH/LWAL/CDN+ERL/H:2/IND,,TOTAL,4.0,3194253.0,1064751.0,,,0.0,2808.0,4259004.0,1430.0,0.0,702.0,1138.0
COK,Cook Islands,COM,W,W+WLI/LFM/CDL+ERH/H:1/COM,,TOTAL,766.0,229921129.0,76640376.0,,,0.0,191601.0,306561505.0,39426.0,0.0,250.0,1200.0
COK,Cook Islands,IND,W,W+WLI/LFM/CDL+ERH/H:1/IND,,TOTAL,21.0,13035498.0,8690331.0,,,0.0,9480.0,21725829.0,1842.0,0.0,451.0,1375.0
COK,Cook Islands,RES,W,W+WLI/LFM/CDL+ERH/H:1/RES,,TOTAL,1769.0,322011016.0,80502752.0,,,2513.0,309626.0,402513769.0,35599.0,885.0,175.0,1040.0
